id,original_title,popularity,title,vote_average,release_year
17653,The Legend Fong Sai Yuk,3.7826150000000003,The Legend I,7.1,1993
11069,Tremors 2: Aftershocks,9.877868,Tremors 2: Aftershocks,5.9,1996
10829,Tremors 3: Back to Perfection,10.191148,Tremors 3: Back to Perfection,5.4,2001
19425,The Peanut Butter Solution,0.797308,The Peanut Butter Solution,5.7,1985
108055,Hallelujah I'm a Bum,0.511273,Hallelujah I'm a Bum,2.5,1933
86959,Getting It Right,0.11221300000000001,Getting It Right,4.7,1989
9698,Straight to Hell,1.044389,Straight to Hell,4.8,1986
57946,Margaret Cho: Notorious C.H.O.,0.10403699999999999,Margaret Cho: Notorious C.H.O.,4.0,2002
45044,Vendredi Soir,0.326438,Friday Night,5.0,2002
26860,White Zombie,2.692891,White Zombie,5.9,1932
29049,The Plague of the Zombies,4.63932,The Plague of the Zombies,6.0,1966
27130,I Walked with a Zombie,3.511113,I Walked with a Zombie,6.7,1943
8468,Highway 61,1.078271,Highway 61,6.0,1991
31952,The Vampire Lovers,3.4480180000000002,The Vampire Lovers,6.5,1970
39043,Countess Dracula,1.9799069999999999,Countess Dracula,5.7,1971
54396,The Cheerleaders,0.45785200000000004,The Cheerleaders,4.5,1973
22682,How to Succeed in Business Without Really Trying,3.0146349999999997,How to Succeed in Business Without Really Trying,6.6,1967
11577,Pat Garrett & Billy the Kid,5.781236,Pat Garrett & Billy the Kid,7.2,1973
42402,The Left Handed Gun,1.866255,The Left Handed Gun,5.5,1958
21159,The Last Man on Earth,4.471808,The Last Man on Earth,6.6,1964
40810,Gekitotsu! Satsujin ken,0.8349690000000001,The Streetfighter,7.0,1974
40812,Satsujin ken 2,0.905518,Return of the Street Fighter,5.9,1974
336,Giù la testa,9.611094,"Duck, You Sucker",7.7,1971
11942,Bring Me the Head of Alfredo Garcia,4.139461,Bring Me the Head of Alfredo Garcia,7.0,1974
36206,Ride the High Country,3.102999,Ride the High Country,7.1,1962
23330,The Ballad of Cable Hogue,2.5379549999999997,The Ballad of Cable Hogue,6.9,1970
5927,Junior Bonner,1.464329,Junior Bonner,6.4,1972
49636,獨臂拳王大破血滴子,1.863293,Master of the Flying Guillotine,5.9,1976
3075,Frankenstein Must Be Destroyed,2.049849,Frankenstein Must Be Destroyed,6.4,1969
30137,The Haunted Palace,10.576153,The Haunted Palace,6.4,1963
5521,Finder's Fee,6.693644,Finder's Fee,5.8,2001
27636,La frusta e il corpo,2.227007,The Whip and the Body,6.2,1963
222,Berlin: Die Sinfonie der Grosstadt,0.6927449999999999,Berlin: Symphony of a Great City,8.0,1927
10686,エスエフサムライ・フィクション,3.121214,Samurai Fiction,6.9,1998
43096,Gidget,0.8023640000000001,Gidget,5.9,1959
42688,Wild in the Streets,2.619751,Wild in the Streets,6.0,1968
25598,The Indian Runner,7.2189570000000005,The Indian Runner,6.2,1991
25858,酔いどれ天使,3.12255,Drunken Angel,7.7,1948
14262,Desperate Living,1.335691,Desperate Living,6.7,1977
38701,The Devil's Rain,1.750414,The Devil's Rain,5.5,1975
33357,The Valachi Papers,1.725038,The Valachi Papers,7.4,1972
21948,Rolling Thunder,4.7213080000000005,Rolling Thunder,6.7,1977
30368,野良犬,2.787661,Stray Dog,7.3,1949
1059,隠し砦の三悪人,5.624255000000001,The Hidden Fortress,8.0,1958
12493,天国と地獄,8.815184,High and Low,8.2,1963
42090,Efter repetitionen,2.281167,After the Rehearsal,6.3,1984
13122,The People Under the Stairs,12.709349000000001,The People Under the Stairs,6.4,1991
55730,My New Gun,0.178585,My New Gun,6.0,1992
14273,Dark Days,0.689963,Dark Days,7.7,2000
26940,A Night in Casablanca,2.3292040000000003,A Night in Casablanca,7.3,1946
11030,Zelig,5.94179,Zelig,7.4,1983
29454,Ansikte mot Ansikte,1.8146740000000001,Face to Face,6.9,1976
26372,Skammen,5.305396,Shame,7.6,1968
11506,Tystnaden,3.822314,The Silence,7.5,1963
29455,Nattvardsgästerna,4.338439,Winter Light,7.6,1963
11602,Såsom i en spegel,4.955553,Through a Glass Darkly,7.6,1961
29453,Ansiktet,7.6067089999999995,The Magician,7.4,1958
11700,Sommarnattens leende,4.354106,Smiles of a Summer Night,7.6,1955
47735,Sommaren med Monika,3.180818,Summer with Monika,7.6,1953
14638,The Killers,4.2979650000000005,The Killers,7.6,1946
14703,The Night of the Iguana,2.560454,The Night of the Iguana,6.9,1964
35806,Freud: The Secret Passion,1.1143020000000001,Freud: The Secret Passion,6.2,1962
3547,Reflections in a Golden Eye,3.13517,Reflections in a Golden Eye,6.1,1967
41089,Under the Volcano,1.55558,Under the Volcano,6.7,1984
42179,Wise Blood,1.323923,Wise Blood,6.5,1979
28415,The Yakuza,3.037477,The Yakuza,6.9,1974
107499,A Better Place,0.33244,A Better Place,9.0,1997
20481,Nightbreed,6.372135,Nightbreed,6.4,1990
5481,Schock,0.9927739999999999,Shock,6.4,1977
5482,Cani arrabbiati,1.709155,Rabid Dogs,7.4,1974
5485,Gli orrori del castello di Norimberga,1.0175319999999999,Baron Blood,6.3,1972
31581,Bloody Mama,4.257796,Bloody Mama,5.9,1970
22694,The Trip,1.3384850000000001,The Trip,5.8,1967
7090,Ken Park,12.630419,Ken Park,5.7,2002
42632,Monterey Pop,8.003836,Monterey Pop,7.2,1968
5902,A Bridge Too Far,7.719173,A Bridge Too Far,7.0,1977
10775,無間道,10.363082,Infernal Affairs,7.7,2002
4552,"장화, 홍련",6.247028,A Tale of Two Sisters,7.0,2003
12762,Broadway Danny Rose,5.892277,Broadway Danny Rose,7.2,1984
14510,From Beyond,7.522655,From Beyond,6.5,1986
101363,The Wonderful Ice Cream Suit,0.086764,The Wonderful Ice Cream Suit,5.996691729323317,1998
15618,Robot Jox,3.312779,Robot Jox,5.3,1989
24341,Dolls,4.545885,Dolls,6.1,1987
10690,Space Truckers,3.596317,Space Truckers,5.6,1996
40028,Not of This Earth,1.569865,Not of This Earth,4.5,1988
26326,Rock 'n' Roll High School,3.019609,Rock 'n' Roll High School,6.6,1979
13282,Death Race 2000,6.064898,Death Race 2000,6.0,1975
27658,Cockfighter,1.044611,Cockfighter,6.1,1974
22642,A Bucket of Blood,2.7286509999999997,A Bucket of Blood,6.4,1959
29235,Premature Burial,9.555852,Premature Burial,6.1,1962
42725,The Wild Angels,5.808639,The Wild Angels,5.8,1966
24111,Bedlam,1.8565369999999999,Bedlam,6.1,1946
17921,Terrore nello spazio,2.512247,Planet of the Vampires,6.2,1965
22627,Pure Country,2.803846,Pure Country,6.8,1992
18283,Brigadoon,12.645217,Brigadoon,6.8,1954
33731,Marjorie Morningstar,0.728406,Marjorie Morningstar,5.5,1958
13823,The Power of One,14.14735,The Power of One,7.6,1992
14108,The Weather Underground,1.464497,The Weather Underground,6.9,2002
4291,菊次郎の夏,4.75173,Kikujiro,7.5,1999
20718,I'm with Lucy,7.270805,I'm with Lucy,5.2,2002
113,봄 여름 가을 겨울 그리고 봄,8.157886999999999,"Spring, Summer, Fall, Winter... and Spring",7.6,2003
28476,The Phantom Tollbooth,1.567121,The Phantom Tollbooth,6.8,1970
5916,The Getaway,10.037593,The Getaway,7.0,1972
26234,10 Rillington Place,2.99988,10 Rillington Place,6.9,1971
12205,仄暗い水の底から,8.82953,Dark Water,6.7,2002
27804,The Thing Called Love,2.923094,The Thing Called Love,6.5,1993
46187,Вор,1.212375,The Thief,7.1,1997
3001,How to Steal a Million,12.389626,How to Steal a Million,7.5,1966
39434,La sindrome di Stendhal,3.326404,The Stendhal Syndrome,5.6,1996
105130,弾丸ランナー,0.451158,Dangan Runner,7.0,1996
166472,Manslaughter,1.625211,Manslaughter,6.0,1922
11574,Support Your Local Sheriff,2.167511,Support Your Local Sheriff,6.7,1969
32450,Brain Donors,5.141952,Brain Donors,6.1,1992
62383,Passed Away,0.23263699999999998,Passed Away,5.96494117647059,1992
203,Mean Streets,8.212399000000001,Mean Streets,7.2,1973
38749,Jack the Bear,5.063771,Jack the Bear,5.9,1993
29740,I Am a Fugitive from a Chain Gang,8.741855000000001,I Am a Fugitive from a Chain Gang,7.4,1932
10652,Hamburger Hill,12.373613,Hamburger Hill,6.5,1987
34288,The Last Broadcast,1.3994950000000002,The Last Broadcast,5.1,1998
26268,Harper,8.55931,Harper,6.3,1966
33632,Sweet Bird of Youth,2.444359,Sweet Bird of Youth,5.4,1962
25853,Dahmer,3.66229,Dahmer,5.2,2002
68430,Paradise,7.1767259999999995,Paradise,5.6,1991
43001,Cybèle ou les dimanches de ville d'Avray,0.833509,Sundays and Cybele,7.3,1962
42201,Comes a Horseman,2.516575,Comes a Horseman,4.6,1978
316,Halbe Treppe,0.637825,Grill Point,6.9,2002
3072,Frankenstein Unbound,2.079742,Frankenstein Unbound,5.4,1990
10355,쉬리,7.036727000000001,Shiri,6.0,1999
14554,Bad Day at Black Rock,7.441117,Bad Day at Black Rock,7.0,1955
87677,La Cucaracha,0.995424,La Cucaracha,3.8,1998
250,I Kina spiser de hunde,5.06264,In China They Eat Dogs,7.5,1999
19086,Delta Force 2: The Colombian Connection,7.007739,Delta Force 2: The Colombian Connection,5.3,1990
15392,Crossroads,10.852948,Crossroads,6.9,1986
43267,29th Street,1.04741,29th Street,7.0,1991
41277,La grande séduction,1.847074,Seducing Doctor Lewis,7.0,2003
108059,City Limits,0.44113500000000005,City Limits,2.8,1984
42013,Sammy and Rosie Get Laid,1.009328,Sammy and Rosie Get Laid,5.7,1987
54715,Leaving Normal,0.9457059999999999,Leaving Normal,6.0,1992
631,Sunrise: A Song of Two Humans,4.249695,Sunrise: A Song of Two Humans,7.9,1927
25504,Shock Corridor,9.52088,Shock Corridor,6.5,1963
23855,The First $20 Million Is Always the Hardest,6.725886999999999,The First $20 Million Is Always the Hardest,5.1,2002
1786,Au Revoir les Enfants,8.052387,Au Revoir les Enfants,7.5,1987
51182,Sex: The Annabel Chong Story,0.119021,Sex: The Annabel Chong Story,5.3,1999
45042,The Girl Next Door,1.061409,The Girl Next Door,5.1,1999
210937,Pursuit of Happiness,0.001283,Pursuit of Happiness,5.954899497487446,2001
16219,Gladiator 1992,2.660772,Gladiator 1992,5.7,1992
15824,Arven,1.599982,The Inheritance,7.0,2003
14258,원더풀 데이즈,3.726483,Wonderful Days,6.3,2003
48385,Indestructible Man,3.692449,Indestructible Man,4.9,1956
27545,The Wasp Woman,1.78919,The Wasp Woman,4.6,1959
22718,Attack of the Giant Leeches,1.386687,Attack of the Giant Leeches,4.1,1959
39844,Deranged,2.4006279999999998,Deranged,5.6,1974
16914,The Cruel Sea,3.6297620000000004,The Cruel Sea,7.5,1953
43011,Sodom and Gomorrah,0.639894,Sodom and Gomorrah,5.3,1962
11315,DEAD OR ALIVE 犯罪者,0.740949,Dead or Alive,6.4,1999
35987,Lola Montès,1.971887,Lola Montès,7.3,1955
29146,Charly,2.526159,Charly,6.6,1968
36751,Twice Upon a Time,0.572516,Twice Upon a Time,6.4,1983
28758,"Atlantis, the Lost Continent",1.542929,"Atlantis, the Lost Continent",5.6,1961
29592,Lust for Life,4.478691,Lust for Life,7.1,1956
439,La dolce vita,11.063822,La Dolce Vita,7.9,1960
823,人狼,5.993402,Jin-Roh: The Wolf Brigade,7.4,1999
20289,Rush,10.584954,Rush,6.9,1991
16905,Captain Blood,4.738446,Captain Blood,7.3,1935
11417,De Lift,1.583504,The Lift,5.6,1983
11548,*batteries not included,11.492174,Batteries not Included,6.3,1987
38291,Educating Rita,2.172275,Educating Rita,6.3,1983
41204,On Moonlight Bay,0.43519300000000005,On Moonlight Bay,6.3,1951
20532,山椒大夫,5.104286,Sansho the Bailiff,8.7,1954
2546,Zazie dans le métro,3.2970040000000003,Zazie dans le métro,6.6,1960
42791,The Americanization of Emily,1.537428,The Americanization of Emily,6.1,1964
22522,Anne of the Thousand Days,3.163027,Anne of the Thousand Days,7.0,1969
40478,Baby Doll,1.5814489999999999,Baby Doll,7.2,1956
5165,L'avventura,9.595757,L'Avventura,7.6,1960
5722,Beyond the Valley of the Dolls,3.129943,Beyond the Valley of the Dolls,6.6,1970
5544,Hiroshima mon amour,6.953676,Hiroshima Mon Amour,8.0,1959
19128,Die 1000 Augen des Dr. Mabuse,1.685889,"The 1,000 Eyes of Dr. Mabuse",7.1,1960
14696,雨月物語,5.525119,Ugetsu,8.1,1953
51515,At Play in the Fields of the Lord,2.151436,At Play in the Fields of the Lord,5.8,1991
56167,Le Carrosse d'or,0.687293,The Golden Coach,7.3,1952
4781,La guerre est finie,0.661107,The War Is Over,5.7,1966
32652,Mystery of the Wax Museum,2.356071,Mystery of the Wax Museum,6.3,1933
4909,The Day of the Jackal,6.320225,The Day of the Jackal,7.3,1973
56135,The Razor's Edge,4.420637,The Razor's Edge,6.1,1946
27115,The Walking Dead,1.057723,The Walking Dead,6.6,1936
38348,War of the Buttons,2.166408,War of the Buttons,7.2,1994
35280,The Other,1.7643060000000002,The Other,6.0,1972
21375,Als Je Begrijpt Wat Ik Bedoel,0.559828,Dexter the Dragon & Bumble the Bear,7.3,1983
19185,Night of the Living Dead,10.644165,Night of the Living Dead,6.7,1990
73194,Drums Along the Mohawk,7.179811999999999,Drums Along the Mohawk,6.5,1939
28257,The Maltese Falcon,1.706761,The Maltese Falcon,5.9,1931
20643,I Love You Again,1.46809,I Love You Again,6.8,1940
22596,Safety Last!,4.394823000000001,Safety Last!,7.7,1923
36786,While the City Sleeps,5.249028,While the City Sleeps,7.0,1956
28916,The Way Ahead,2.97028,The Way Ahead,6.8,1944
27459,Little Murders,1.6128850000000001,Little Murders,6.8,1971
4497,Viridiana,5.407513,Viridiana,7.6,1961
33560,Totally Fucked Up,1.520025,Totally Fucked Up,6.5,1993
25224,Masterminds,6.963206,Masterminds,4.1,1997
42728,You're a Big Boy Now,2.134702,You're a Big Boy Now,5.9,1966
15371,Rupan sansei: Kariosutoro no shiro,7.932795,Lupin the Third: The Castle of Cagliostro,7.5,1979
11044,Arizona Dream,5.4659949999999995,Arizona Dream,7.2,1993
39983,Kaosu,1.0950950000000002,Chaos,6.1,2000
31526,Queen Christina,2.886254,Queen Christina,6.8,1933
31623,Battleground,2.746799,Battleground,6.4,1949
27601,Citizen Toxie: The Toxic Avenger IV,4.693487,Citizen Toxie: The Toxic Avenger IV,6.2,2001
16214,Hooper,2.991742,Hooper,6.1,1978
5071,Gadjo Dilo,1.481076,The Crazy Stranger,7.8,1997
41662,3 Women,3.18357,3 Women,6.8,1977
95015,The Green Pastures,0.113381,The Green Pastures,5.3,1936
33738,Take Me Out to the Ball Game,1.7956779999999999,Take Me Out to the Ball Game,6.9,1949
17346,Grey Gardens,3.019245,Grey Gardens,7.2,1975
18274,Frogs,7.7062479999999995,Frogs,4.1,1972
13763,Purple Rain,9.190328,Purple Rain,6.6,1984
67217,Lebenszeichen,1.245559,Signs of Life,6.5,1968
10498,Point of No Return,11.113039,Point of No Return,6.0,1993
24731,Short Time,1.302083,Short Time,6.5,1990
11796,Le mari de la coiffeuse,4.050762000000001,The Hairdresser's Husband,7.2,1990
31675,Cromwell,2.766155,Cromwell,6.6,1970
4507,"Jamón, jamón",4.117851,Jamon Jamon,6.2,1992
34847,College,0.959282,College,7.0,1927
32303,Mitchell,1.588835,Mitchell,4.4,1975
4879,Ten Little Indians,2.922684,Ten Little Indians,6.5,1965
24774,白痴,2.147226,The Idiot,7.3,1951
41779,Used People,1.345197,Used People,6.0,1992
61048,The Swan,0.36218,The Swan,6.7,1956
1994,The Most Dangerous Game,3.295206,The Most Dangerous Game,7.2,1932
42814,The Front Page,0.798285,The Front Page,7.0,1931
870,ドールズ,4.416932,Dolls,7.6,2002
96255,Three Came Home,0.12229300000000001,Three Came Home,6.5,1950
25495,Our Man in Havana,6.603650999999999,Our Man in Havana,6.9,1959
26319,The Man Who Came to Dinner,1.0974620000000002,The Man Who Came to Dinner,6.0,1942
45938,Sunday Bloody Sunday,2.454107,Sunday Bloody Sunday,6.4,1971
15573,The Cowboys,3.189566,The Cowboys,7.0,1972
41059,Make Way for Tomorrow,2.890527,Make Way for Tomorrow,7.7,1937
39871,The Major and the Minor,1.283194,The Major and the Minor,6.4,1942
10178,The Caine Mutiny,8.999948,The Caine Mutiny,7.2,1954
16391,Black Narcissus,8.657125,Black Narcissus,7.7,1947
42997,H.M.S. Defiant,0.525019,H.M.S. Defiant,6.6,1962
10734,Escape from Alcatraz,11.837667,Escape from Alcatraz,7.3,1979
10949,Oliver Twist,6.061655,Oliver Twist,7.5,1948
258236,Skokie,1.3226069999999999,Skokie,6.0,1981
809,Shrek 2,16.229860000000002,Shrek 2,6.7,2004
435,The Day After Tomorrow,15.049695000000002,The Day After Tomorrow,6.2,2004
4599,Raising Helen,12.448933,Raising Helen,5.9,2004
12657,Soul Plane,8.604389,Soul Plane,4.7,2004
28219,How to Get the Man’s Foot Outta Your Ass,4.0815470000000005,Baadasssss!,6.7,2004
59210,The Mother,3.5510629999999996,The Mother,6.3,2003
13193,Saved!,5.084509,Saved!,6.3,2004
24190,Le temps du loup,2.3795509999999997,Time of the Wolf,6.4,2003
673,Harry Potter and the Prisoner of Azkaban,28.460276,Harry Potter and the Prisoner of Azkaban,7.7,2004
16617,Mindhunters,7.600017,Mindhunters,6.3,2004
246,座頭市,6.428262999999999,Zatoichi,7.3,2003
2789,The Chronicles of Riddick,5.060352,The Chronicles of Riddick,6.3,2004
8920,Garfield,10.003679,Garfield,5.2,2004
9890,The Stepford Wives,10.81552,The Stepford Wives,5.4,2004
26886,アカルイミライ,1.6853939999999998,Bright Future,6.8,2003
26254,The Hunting of the President,0.8428530000000001,The Hunting of the President,8.0,2004
8193,Napoleon Dynamite,10.287419,Napoleon Dynamite,6.7,2004
47821,City of Joy,1.408176,City of Joy,6.3,1992
26142,The Doctor,8.337242,The Doctor,6.6,1991
42122,The Dresser,1.1826459999999999,The Dresser,6.8,1983
65137,Father Hood,2.011108,Father Hood,5.5,1993
27017,For Me and My Gal,6.165341000000001,For Me and My Gal,6.2,1942
35151,Hello Again,1.078703,Hello Again,5.1,1987
21544,Hope Springs,10.284616,Hope Springs,5.1,2003
43846,Love Finds Andy Hardy,0.899034,Love Finds Andy Hardy,6.5,1938
40894,Lover Come Back,5.076112999999999,Lover Come Back,6.5,1961
11546,Police Academy: Mission to Moscow,6.168241,Police Academy: Mission to Moscow,4.1,1994
59427,Ring of Bright Water,0.508126,Ring of Bright Water,3.2,1969
18387,Big Wednesday,11.589692,Big Wednesday,6.8,1978
71125,Fool for Love,0.830943,Fool for Love,5.7,1985
34748,Give My Regards to Broad Street,1.134476,Give My Regards to Broad Street,4.5,1984
132725,The Hi-Line,0.211159,The Hi-Line,4.0,2000
26331,The Last of Sheila,1.569849,The Last of Sheila,7.1,1973
41774,The Playboys,1.0448309999999998,The Playboys,6.3,1992
52959,Star!,0.5853970000000001,Star!,6.0,1968
24004,We're Not Married!,1.2415129999999999,We're Not Married!,5.7,1952
46976,Wish You Were Here,0.290331,Wish You Were Here,5.8,1987
17481,The Adventures of Sherlock Holmes,2.561651,The Adventures of Sherlock Holmes,7.2,1939
52560,Book of Love,0.603549,Book of Love,5.4,1990
42658,Helen of Troy,5.489068,Helen of Troy,6.8,1956
27118,The Hound of the Baskervilles,2.722222,The Hound of the Baskervilles,7.3,1939
18333,Vargtimmen,4.665202,Hour of the Wolf,7.4,1968
42345,The Molly Maguires,2.27258,The Molly Maguires,5.9,1970
18398,Suddenly,1.8590330000000002,Suddenly,6.4,1954
54800,Urban Ghost Story,0.085069,Urban Ghost Story,4.0,1998
20849,Possessed,3.122447,Possessed,6.8,1947
57544,Muertos de risa,0.396431,Dying of Laughter,6.1,1999
53779,Kings Row,0.877933,Kings Row,6.0,1942
16661,The Kid Brother,1.13281,The Kid Brother,7.5,1927
80708,The Divorcee,0.648708,The Divorcee,5.6,1930
76516,Meet the Applegates,0.399156,Meet the Applegates,5.0,1991
33441,Robotto kânibaru,1.193577,Robot Carnival,6.9,1987
47819,Americathon,0.942425,Americathon,2.3,1979
21793,The Chipmunk Adventure,3.624446,The Chipmunk Adventure,5.8,1987
18712,Sands of Iwo Jima,2.8283709999999997,Sands of Iwo Jima,6.2,1949
831,This Island Earth,3.187177,This Island Earth,5.6,1955
10484,Les compères,4.727034,The ComDads,6.2,1983
37658,Anthony Adverse,0.33213200000000004,Anthony Adverse,6.3,1936
26516,Blackboard Jungle,4.582859,Blackboard Jungle,6.9,1955
110598,Moment by Moment,0.292719,Moment by Moment,1.3,1978
44388,It Had to Be You,0.6082270000000001,It Had to Be You,5.8,2000
10573,Лунный папа,1.257822,Luna Papa,6.5,1999
113290,The Long Way Home,0.426526,The Long Way Home,5.980826446280995,1997
26451,Indagine su un cittadino al di sopra di ogni sospetto,4.772044999999999,Investigation of a Citizen Above Suspicion,7.9,1970
111605,True Love,1.0821049999999999,True Love,4.8,1989
54568,To Each His Own,0.956142,To Each His Own,5.2,1946
28571,The Heiress,4.7253300000000005,The Heiress,7.7,1949
27686,State Fair,1.81628,State Fair,6.2,1945
123665,Dragon Seed,0.602598,Dragon Seed,3.3,1944
43336,Executive Suite,2.171544,Executive Suite,6.7,1954
62000,Johnny Belinda,5.361701999999999,Johnny Belinda,6.3,1948
9372,Super Size Me,5.266103,Super Size Me,6.6,2004
41495,Johnny Eager,1.671505,Johnny Eager,5.3,1941
52362,None But the Lonely Heart,1.038789,None But the Lonely Heart,5.7,1944
662,La Jetée,7.282665,La Jetée,7.9,1962
41799,"Distant Voices, Still Lives",1.402994,"Distant Voices, Still Lives",6.8,1988
49633,The King of Kings,1.487999,The King of Kings,5.6,1927
43805,Northwest Passage,1.028599,Northwest Passage,6.3,1940
